<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.11	12:12:00	1.09372	1.09374	1.09359	1.09373	74	0	1
2024.03.11	12:13:00	1.09372	1.09380	1.09366	1.09373	114	0	1
2024.03.11	12:14:00	1.09373	1.09376	1.09369	1.09373	74	0	1
2024.03.11	12:15:00	1.09372	1.09379	1.09365	1.09377	132	0	1
2024.03.11	12:16:00	1.09377	1.09394	1.09375	1.09394	125	0	1
2024.03.11	12:17:00	1.09394	1.09394	1.09385	1.09386	100	0	1
2024.03.11	12:18:00	1.09389	1.09394	1.09384	1.09393	81	0	1
2024.03.11	12:19:00	1.09391	1.09396	1.09389	1.09394	63	0	1
2024.03.11	12:20:00	1.09393	1.09399	1.09385	1.09389	106	0	1
2024.03.11	12:21:00	1.09388	1.09389	1.09379	1.09388	73	0	1
2024.03.11	12:22:00	1.09388	1.09400	1.09381	1.09393	87	0	1
2024.03.11	12:23:00	1.09391	1.09400	1.09391	1.09398	85	0	1
2024.03.11	12:24:00	1.09398	1.09407	1.09394	1.09406	111	0	1
2024.03.11	12:25:00	1.09406	1.09410	1.09389	1.09395	93	0	1
2024.03.11	12:26:00	1.09393	1.09400	1.09380	1.09396	112	0	1
2024.03.11	12:27:00	1.09396	1.09399	1.09388	1.09391	47	0	1
2024.03.11	12:28:00	1.09391	1.09392	1.09385	1.09387	58	0	1
2024.03.11	12:29:00	1.09387	1.09390	1.09384	1.09386	49	0	1
2024.03.11	12:30:00	1.09382	1.09405	1.09382	1.09402	114	0	1
2024.03.11	12:31:00	1.09402	1.09408	1.09388	1.09393	64	0	1
2024.03.11	12:32:00	1.09393	1.09406	1.09389	1.09397	69	0	1
2024.03.11	12:33:00	1.09398	1.09401	1.09390	1.09394	47	0	1
2024.03.11	12:34:00	1.09393	1.09406	1.09388	1.09402	61	0	1
2024.03.11	12:35:00	1.09402	1.09403	1.09391	1.09397	60	0	1
2024.03.11	12:36:00	1.09398	1.09411	1.09398	1.09405	68	0	1
2024.03.11	12:37:00	1.09406	1.09409	1.09397	1.09401	45	0	1
2024.03.11	12:38:00	1.09401	1.09408	1.09398	1.09406	23	0	1
2024.03.11	12:39:00	1.09406	1.09409	1.09402	1.09402	58	0	1
2024.03.11	12:40:00	1.09400	1.09410	1.09399	1.09409	64	0	1
2024.03.11	12:41:00	1.09409	1.09410	1.09403	1.09408	47	0	1
2024.03.11	12:42:00	1.09408	1.09410	1.09401	1.09401	67	0	1
2024.03.11	12:43:00	1.09402	1.09402	1.09388	1.09388	89	0	1
2024.03.11	12:44:00	1.09389	1.09396	1.09389	1.09391	75	0	1
2024.03.11	12:45:00	1.09390	1.09393	1.09384	1.09389	77	0	1
2024.03.11	12:46:00	1.09389	1.09392	1.09384	1.09391	49	0	1
2024.03.11	12:47:00	1.09390	1.09396	1.09387	1.09394	59	0	1
2024.03.11	12:48:00	1.09393	1.09409	1.09391	1.09407	80	0	1
2024.03.11	12:49:00	1.09407	1.09409	1.09400	1.09405	50	0	1
2024.03.11	12:50:00	1.09404	1.09426	1.09402	1.09414	120	0	1
2024.03.11	12:51:00	1.09416	1.09423	1.09412	1.09419	115	0	1
2024.03.11	12:52:00	1.09418	1.09435	1.09416	1.09430	87	0	1
2024.03.11	12:53:00	1.09432	1.09435	1.09425	1.09432	121	0	1
2024.03.11	12:54:00	1.09432	1.09432	1.09418	1.09422	87	0	1
2024.03.11	12:55:00	1.09419	1.09425	1.09414	1.09421	65	0	1
2024.03.11	12:56:00	1.09421	1.09429	1.09417	1.09427	56	0	1
2024.03.11	12:57:00	1.09427	1.09429	1.09421	1.09426	61	0	1
2024.03.11	12:58:00	1.09427	1.09430	1.09415	1.09420	112	0	1
2024.03.11	12:59:00	1.09420	1.09420	1.09407	1.09416	108	0	1
2024.03.11	13:00:00	1.09416	1.09418	1.09395	1.09398	140	0	1
2024.03.11	13:01:00	1.09398	1.09411	1.09395	1.09406	68	0	1
2024.03.11	13:02:00	1.09406	1.09410	1.09404	1.09408	42	0	1
2024.03.11	13:03:00	1.09408	1.09420	1.09408	1.09417	68	0	1
2024.03.11	13:04:00	1.09417	1.09421	1.09413	1.09416	65	0	1
2024.03.11	13:05:00	1.09415	1.09417	1.09406	1.09409	68	0	1
2024.03.11	13:06:00	1.09410	1.09412	1.09402	1.09403	40	0	1
2024.03.11	13:07:00	1.09400	1.09404	1.09389	1.09397	82	0	1
2024.03.11	13:08:00	1.09396	1.09403	1.09392	1.09396	75	0	1
2024.03.11	13:09:00	1.09397	1.09399	1.09392	1.09398	53	0	1
2024.03.11	13:10:00	1.09398	1.09409	1.09393	1.09408	71	0	1
2024.03.11	13:11:00	1.09408	1.09415	1.09406	1.09412	47	0	1
2024.03.11	13:12:00	1.09412	1.09415	1.09409	1.09413	30	0	1
2024.03.11	13:13:00	1.09413	1.09414	1.09399	1.09399	69	0	1
2024.03.11	13:14:00	1.09400	1.09400	1.09393	1.09394	71	0	1
2024.03.11	13:15:00	1.09394	1.09400	1.09391	1.09397	84	0	1
2024.03.11	13:16:00	1.09399	1.09402	1.09395	1.09401	49	0	1
2024.03.11	13:17:00	1.09401	1.09401	1.09392	1.09401	54	0	1
2024.03.11	13:18:00	1.09400	1.09401	1.09389	1.09398	53	0	1
2024.03.11	13:19:00	1.09398	1.09402	1.09388	1.09400	67	0	1
2024.03.11	13:20:00	1.09400	1.09404	1.09396	1.09401	64	0	1
2024.03.11	13:21:00	1.09401	1.09402	1.09378	1.09382	70	0	1
2024.03.11	13:22:00	1.09378	1.09385	1.09376	1.09384	113	0	1
2024.03.11	13:23:00	1.09381	1.09385	1.09375	1.09381	71	0	1
2024.03.11	13:24:00	1.09381	1.09386	1.09376	1.09383	97	0	1
2024.03.11	13:25:00	1.09383	1.09386	1.09376	1.09380	75	0	1
2024.03.11	13:26:00	1.09382	1.09391	1.09382	1.09387	54	0	1
2024.03.11	13:27:00	1.09387	1.09396	1.09380	1.09391	78	0	1
2024.03.11	13:28:00	1.09391	1.09401	1.09390	1.09399	68	0	1
2024.03.11	13:29:00	1.09399	1.09407	1.09396	1.09398	63	0	1
2024.03.11	13:30:00	1.09398	1.09415	1.09395	1.09415	97	0	1
2024.03.11	13:31:00	1.09414	1.09419	1.09409	1.09416	86	0	1
2024.03.11	13:32:00	1.09416	1.09421	1.09416	1.09420	41	0	1
2024.03.11	13:33:00	1.09421	1.09421	1.09406	1.09419	44	0	1
2024.03.11	13:34:00	1.09417	1.09421	1.09416	1.09419	50	0	1
2024.03.11	13:35:00	1.09419	1.09429	1.09419	1.09424	56	0	1
2024.03.11	13:36:00	1.09424	1.09427	1.09416	1.09419	46	0	1
2024.03.11	13:37:00	1.09420	1.09425	1.09419	1.09424	38	0	1
2024.03.11	13:38:00	1.09426	1.09431	1.09421	1.09425	61	0	1
2024.03.11	13:39:00	1.09425	1.09426	1.09414	1.09419	44	0	1
2024.03.11	13:40:00	1.09421	1.09421	1.09415	1.09417	48	0	1
2024.03.11	13:41:00	1.09416	1.09422	1.09416	1.09418	44	0	1
2024.03.11	13:42:00	1.09418	1.09422	1.09416	1.09421	26	0	1
2024.03.11	13:43:00	1.09422	1.09425	1.09419	1.09422	33	0	1
2024.03.11	13:44:00	1.09423	1.09423	1.09421	1.09422	28	0	1
2024.03.11	13:45:00	1.09422	1.09431	1.09419	1.09429	61	0	1
2024.03.11	13:46:00	1.09429	1.09436	1.09425	1.09427	91	0	1
2024.03.11	13:47:00	1.09427	1.09430	1.09420	1.09423	62	0	1
2024.03.11	13:48:00	1.09424	1.09425	1.09417	1.09418	38	0	1
2024.03.11	13:49:00	1.09419	1.09419	1.09410	1.09415	37	0	1
2024.03.11	13:50:00	1.09412	1.09416	1.09410	1.09414	36	0	1
2024.03.11	13:51:00	1.09414	1.09436	1.09413	1.09433	59	0	1
2024.03.11	13:52:00	1.09432	1.09433	1.09423	1.09424	43	0	1
2024.03.11	13:53:00	1.09424	1.09429	1.09421	1.09424	30	0	1
2024.03.11	13:54:00	1.09423	1.09431	1.09420	1.09424	36	0	1
2024.03.11	13:55:00	1.09424	1.09425	1.09416	1.09420	43	0	1
2024.03.11	13:56:00	1.09419	1.09433	1.09417	1.09419	42	0	1
2024.03.11	13:57:00	1.09420	1.09431	1.09420	1.09427	41	0	1
2024.03.11	13:58:00	1.09426	1.09429	1.09423	1.09428	39	0	1
2024.03.11	13:59:00	1.09428	1.09429	1.09423	1.09429	32	0	1
2024.03.11	14:00:00	1.09429	1.09429	1.09411	1.09414	127	0	0
2024.03.11	14:01:00	1.09414	1.09428	1.09413	1.09423	121	0	0
2024.03.11	14:02:00	1.09424	1.09429	1.09422	1.09427	44	0	0
2024.03.11	14:03:00	1.09427	1.09431	1.09423	1.09427	111	0	0
2024.03.11	14:04:00	1.09427	1.09428	1.09422	1.09427	91	0	0
2024.03.11	14:05:00	1.09426	1.09430	1.09424	1.09427	83	0	0
2024.03.11	14:06:00	1.09428	1.09434	1.09426	1.09430	147	0	0
2024.03.11	14:07:00	1.09429	1.09432	1.09422	1.09426	118	0	0
2024.03.11	14:08:00	1.09428	1.09430	1.09416	1.09421	110	0	0
2024.03.11	14:09:00	1.09420	1.09422	1.09411	1.09415	133	0	0
2024.03.11	14:10:00	1.09415	1.09415	1.09401	1.09405	125	0	0
2024.03.11	14:11:00	1.09401	1.09413	1.09401	1.09408	104	0	0
2024.03.11	14:12:00	1.09409	1.09413	1.09406	1.09408	92	0	0
2024.03.11	14:13:00	1.09408	1.09413	1.09403	1.09408	93	0	0
2024.03.11	14:14:00	1.09409	1.09411	1.09400	1.09403	83	0	0
2024.03.11	14:15:00	1.09403	1.09409	1.09398	1.09404	117	0	0
2024.03.11	14:16:00	1.09404	1.09414	1.09404	1.09407	111	0	0
2024.03.11	14:17:00	1.09406	1.09407	1.09393	1.09403	132	0	0
2024.03.11	14:18:00	1.09402	1.09409	1.09402	1.09406	106	0	0
2024.03.11	14:19:00	1.09405	1.09410	1.09405	1.09407	65	0	0
2024.03.11	14:20:00	1.09408	1.09420	1.09405	1.09416	114	0	0
2024.03.11	14:21:00	1.09416	1.09419	1.09403	1.09408	108	0	0
2024.03.11	14:22:00	1.09407	1.09410	1.09388	1.09396	156	0	0
2024.03.11	14:23:00	1.09396	1.09400	1.09393	1.09396	128	0	0
2024.03.11	14:24:00	1.09397	1.09411	1.09393	1.09403	90	0	0
2024.03.11	14:25:00	1.09403	1.09407	1.09398	1.09405	107	0	0
2024.03.11	14:26:00	1.09405	1.09413	1.09403	1.09403	137	0	0
2024.03.11	14:27:00	1.09403	1.09409	1.09394	1.09406	131	0	0
2024.03.11	14:28:00	1.09407	1.09407	1.09395	1.09395	110	0	0
2024.03.11	14:29:00	1.09395	1.09400	1.09389	1.09391	132	0	0
2024.03.11	14:30:00	1.09390	1.09403	1.09387	1.09396	128	0	0
2024.03.11	14:31:00	1.09397	1.09409	1.09394	1.09401	116	0	0
2024.03.11	14:32:00	1.09400	1.09403	1.09388	1.09397	111	0	0
2024.03.11	14:33:00	1.09397	1.09406	1.09395	1.09395	111	0	0
2024.03.11	14:34:00	1.09395	1.09401	1.09395	1.09396	96	0	0
2024.03.11	14:35:00	1.09395	1.09402	1.09379	1.09386	118	0	0
2024.03.11	14:36:00	1.09387	1.09392	1.09373	1.09376	165	0	0
2024.03.11	14:37:00	1.09376	1.09379	1.09374	1.09376	105	0	0
2024.03.11	14:38:00	1.09376	1.09386	1.09367	1.09380	96	0	0
2024.03.11	14:39:00	1.09379	1.09386	1.09370	1.09374	119	0	0
2024.03.11	14:40:00	1.09374	1.09376	1.09362	1.09374	150	0	0
2024.03.11	14:41:00	1.09374	1.09379	1.09366	1.09368	121	0	0
2024.03.11	14:42:00	1.09369	1.09370	1.09352	1.09356	153	0	0
2024.03.11	14:43:00	1.09356	1.09364	1.09353	1.09362	126	0	0
2024.03.11	14:44:00	1.09363	1.09365	1.09356	1.09356	115	0	0
2024.03.11	14:45:00	1.09356	1.09363	1.09350	1.09356	177	0	0
2024.03.11	14:46:00	1.09356	1.09357	1.09343	1.09347	112	0	0
2024.03.11	14:47:00	1.09348	1.09367	1.09344	1.09364	112	0	0
2024.03.11	14:48:00	1.09367	1.09374	1.09354	1.09372	150	0	0
2024.03.11	14:49:00	1.09373	1.09382	1.09367	1.09369	143	0	0
2024.03.11	14:50:00	1.09370	1.09374	1.09365	1.09368	170	0	0
2024.03.11	14:51:00	1.09369	1.09371	1.09348	1.09351	146	0	0
2024.03.11	14:52:00	1.09351	1.09352	1.09338	1.09347	141	0	0
2024.03.11	14:53:00	1.09345	1.09357	1.09343	1.09357	84	0	0
2024.03.11	14:54:00	1.09357	1.09359	1.09347	1.09355	101	0	0
2024.03.11	14:55:00	1.09355	1.09362	1.09332	1.09334	177	0	0
2024.03.11	14:56:00	1.09332	1.09337	1.09317	1.09326	256	0	0
2024.03.11	14:57:00	1.09325	1.09328	1.09300	1.09310	260	0	0
2024.03.11	14:58:00	1.09312	1.09312	1.09292	1.09306	231	0	0
2024.03.11	14:59:00	1.09305	1.09310	1.09293	1.09297	212	0	0
2024.03.11	15:00:00	1.09296	1.09312	1.09296	1.09300	136	0	0
2024.03.11	15:01:00	1.09303	1.09319	1.09298	1.09310	195	0	0
2024.03.11	15:02:00	1.09311	1.09313	1.09287	1.09287	160	0	0
2024.03.11	15:03:00	1.09287	1.09298	1.09276	1.09282	167	0	0
2024.03.11	15:04:00	1.09282	1.09296	1.09278	1.09294	123	0	0
2024.03.11	15:05:00	1.09296	1.09301	1.09287	1.09294	147	0	0
2024.03.11	15:06:00	1.09294	1.09296	1.09285	1.09288	121	0	0
2024.03.11	15:07:00	1.09288	1.09290	1.09280	1.09288	132	0	0
2024.03.11	15:08:00	1.09288	1.09288	1.09276	1.09283	156	0	0
2024.03.11	15:09:00	1.09282	1.09283	1.09262	1.09264	160	0	0
2024.03.11	15:10:00	1.09264	1.09276	1.09256	1.09270	192	0	0
2024.03.11	15:11:00	1.09270	1.09273	1.09266	1.09270	134	0	0
2024.03.11	15:12:00	1.09267	1.09271	1.09261	1.09269	132	0	0
2024.03.11	15:13:00	1.09271	1.09280	1.09261	1.09266	127	0	0
2024.03.11	15:14:00	1.09266	1.09270	1.09258	1.09264	105	0	0
2024.03.11	15:15:00	1.09264	1.09272	1.09252	1.09267	137	0	0
2024.03.11	15:16:00	1.09267	1.09271	1.09253	1.09256	106	0	0
2024.03.11	15:17:00	1.09256	1.09269	1.09254	1.09268	149	0	0
2024.03.11	15:18:00	1.09268	1.09271	1.09256	1.09266	132	0	0
2024.03.11	15:19:00	1.09266	1.09268	1.09255	1.09258	99	0	0
2024.03.11	15:20:00	1.09259	1.09266	1.09253	1.09256	124	0	0
2024.03.11	15:21:00	1.09254	1.09260	1.09238	1.09242	170	0	0
2024.03.11	15:22:00	1.09240	1.09249	1.09236	1.09238	162	0	0
2024.03.11	15:23:00	1.09239	1.09255	1.09236	1.09250	105	0	0
2024.03.11	15:24:00	1.09251	1.09260	1.09249	1.09256	105	0	0
2024.03.11	15:25:00	1.09255	1.09268	1.09247	1.09262	130	0	0
2024.03.11	15:26:00	1.09264	1.09265	1.09249	1.09261	108	0	0
2024.03.11	15:27:00	1.09261	1.09264	1.09248	1.09262	127	0	0
2024.03.11	15:28:00	1.09262	1.09268	1.09260	1.09265	80	0	0
2024.03.11	15:29:00	1.09266	1.09272	1.09261	1.09270	119	0	0
2024.03.11	15:30:00	1.09270	1.09271	1.09257	1.09267	139	0	0
2024.03.11	15:31:00	1.09267	1.09274	1.09263	1.09272	187	0	0
2024.03.11	15:32:00	1.09273	1.09284	1.09254	1.09268	190	0	0
2024.03.11	15:33:00	1.09266	1.09269	1.09254	1.09254	134	0	0
2024.03.11	15:34:00	1.09255	1.09268	1.09249	1.09254	142	0	0
2024.03.11	15:35:00	1.09256	1.09280	1.09255	1.09278	138	0	0
2024.03.11	15:36:00	1.09278	1.09288	1.09266	1.09273	134	0	0
2024.03.11	15:37:00	1.09274	1.09285	1.09268	1.09278	204	0	0
2024.03.11	15:38:00	1.09279	1.09284	1.09272	1.09279	140	0	0
2024.03.11	15:39:00	1.09280	1.09285	1.09271	1.09278	122	0	0
2024.03.11	15:40:00	1.09278	1.09283	1.09264	1.09267	154	0	0
2024.03.11	15:41:00	1.09267	1.09275	1.09264	1.09268	122	0	0
2024.03.11	15:42:00	1.09269	1.09285	1.09269	1.09283	114	0	0
2024.03.11	15:43:00	1.09281	1.09281	1.09269	1.09269	98	0	0
2024.03.11	15:44:00	1.09269	1.09276	1.09252	1.09268	116	0	0
2024.03.11	15:45:00	1.09268	1.09272	1.09257	1.09258	119	0	0
2024.03.11	15:46:00	1.09258	1.09271	1.09255	1.09261	190	0	0
2024.03.11	15:47:00	1.09263	1.09267	1.09240	1.09240	175	0	0
2024.03.11	15:48:00	1.09240	1.09244	1.09224	1.09225	194	0	0
2024.03.11	15:49:00	1.09229	1.09234	1.09217	1.09226	148	0	0
2024.03.11	15:50:00	1.09225	1.09231	1.09220	1.09223	107	0	0
2024.03.11	15:51:00	1.09225	1.09225	1.09207	1.09211	182	0	0
2024.03.11	15:52:00	1.09210	1.09213	1.09197	1.09208	134	0	0
2024.03.11	15:53:00	1.09208	1.09216	1.09203	1.09207	168	0	0
2024.03.11	15:54:00	1.09209	1.09210	1.09200	1.09200	142	0	0
2024.03.11	15:55:00	1.09203	1.09206	1.09197	1.09206	181	0	0
2024.03.11	15:56:00	1.09207	1.09208	1.09197	1.09202	133	0	0
2024.03.11	15:57:00	1.09203	1.09205	1.09197	1.09199	180	0	0
2024.03.11	15:58:00	1.09197	1.09202	1.09180	1.09193	213	0	0
2024.03.11	15:59:00	1.09191	1.09198	1.09175	1.09197	199	0	0
2024.03.11	16:00:00	1.09196	1.09210	1.09194	1.09207	145	0	0
2024.03.11	16:01:00	1.09208	1.09208	1.09187	1.09188	164	0	0
2024.03.11	16:02:00	1.09187	1.09192	1.09180	1.09188	175	0	0
2024.03.11	16:03:00	1.09186	1.09200	1.09184	1.09194	172	0	0
2024.03.11	16:04:00	1.09194	1.09199	1.09173	1.09183	169	0	0
2024.03.11	16:05:00	1.09184	1.09184	1.09158	1.09177	146	0	0
2024.03.11	16:06:00	1.09177	1.09191	1.09174	1.09188	136	0	0
2024.03.11	16:07:00	1.09186	1.09188	1.09169	1.09180	173	0	0
2024.03.11	16:08:00	1.09182	1.09183	1.09165	1.09173	169	0	0
2024.03.11	16:09:00	1.09173	1.09184	1.09161	1.09166	146	0	0
2024.03.11	16:10:00	1.09165	1.09174	1.09158	1.09173	151	0	0
2024.03.11	16:11:00	1.09173	1.09173	1.09160	1.09162	132	0	0
2024.03.11	16:12:00	1.09163	1.09165	1.09153	1.09163	174	0	0
2024.03.11	16:13:00	1.09161	1.09178	1.09158	1.09174	130	0	0
2024.03.11	16:14:00	1.09176	1.09186	1.09176	1.09177	138	0	0
2024.03.11	16:15:00	1.09178	1.09201	1.09176	1.09198	161	0	0
2024.03.11	16:16:00	1.09198	1.09219	1.09196	1.09217	138	0	0
2024.03.11	16:17:00	1.09213	1.09216	1.09191	1.09193	170	0	0
2024.03.11	16:18:00	1.09192	1.09204	1.09189	1.09194	161	0	0
2024.03.11	16:19:00	1.09194	1.09208	1.09191	1.09204	137	0	0
2024.03.11	16:20:00	1.09205	1.09216	1.09203	1.09214	185	0	0
2024.03.11	16:21:00	1.09214	1.09219	1.09207	1.09216	136	0	0
2024.03.11	16:22:00	1.09216	1.09216	1.09209	1.09210	94	0	0
2024.03.11	16:23:00	1.09210	1.09216	1.09207	1.09209	110	0	0
2024.03.11	16:24:00	1.09207	1.09217	1.09207	1.09212	63	0	0
2024.03.11	16:25:00	1.09212	1.09217	1.09201	1.09209	120	0	0
2024.03.11	16:26:00	1.09209	1.09218	1.09203	1.09217	84	0	0
2024.03.11	16:27:00	1.09215	1.09220	1.09211	1.09213	119	0	0
2024.03.11	16:28:00	1.09213	1.09217	1.09207	1.09207	61	0	0
2024.03.11	16:29:00	1.09206	1.09220	1.09206	1.09219	100	0	0
2024.03.11	16:30:00	1.09219	1.09221	1.09204	1.09214	138	0	0
2024.03.11	16:31:00	1.09214	1.09215	1.09205	1.09208	155	0	0
2024.03.11	16:32:00	1.09208	1.09210	1.09199	1.09210	126	0	0
2024.03.11	16:33:00	1.09210	1.09211	1.09198	1.09205	106	0	0
2024.03.11	16:34:00	1.09205	1.09219	1.09204	1.09215	81	0	0
2024.03.11	16:35:00	1.09215	1.09225	1.09215	1.09219	123	0	0
2024.03.11	16:36:00	1.09220	1.09224	1.09210	1.09213	132	0	0
2024.03.11	16:37:00	1.09213	1.09214	1.09194	1.09199	163	0	0
2024.03.11	16:38:00	1.09196	1.09203	1.09176	1.09181	197	0	0
2024.03.11	16:39:00	1.09181	1.09181	1.09160	1.09175	206	0	0
2024.03.11	16:40:00	1.09174	1.09206	1.09171	1.09204	178	0	0
2024.03.11	16:41:00	1.09205	1.09205	1.09190	1.09197	159	0	0
2024.03.11	16:42:00	1.09197	1.09202	1.09191	1.09201	108	0	0
2024.03.11	16:43:00	1.09202	1.09210	1.09198	1.09203	120	0	0
2024.03.11	16:44:00	1.09203	1.09207	1.09189	1.09199	112	0	0
2024.03.11	16:45:00	1.09199	1.09203	1.09191	1.09197	91	0	0
2024.03.11	16:46:00	1.09195	1.09197	1.09184	1.09194	103	0	0
2024.03.11	16:47:00	1.09194	1.09202	1.09191	1.09200	76	0	0
2024.03.11	16:48:00	1.09200	1.09212	1.09199	1.09206	120	0	0
2024.03.11	16:49:00	1.09207	1.09214	1.09202	1.09209	74	0	0
2024.03.11	16:50:00	1.09210	1.09227	1.09210	1.09216	166	0	0
2024.03.11	16:51:00	1.09217	1.09226	1.09214	1.09220	142	0	0
2024.03.11	16:52:00	1.09222	1.09225	1.09214	1.09224	129	0	0
2024.03.11	16:53:00	1.09225	1.09227	1.09221	1.09225	94	0	0
2024.03.11	16:54:00	1.09225	1.09244	1.09223	1.09242	168	0	0
2024.03.11	16:55:00	1.09242	1.09250	1.09237	1.09237	139	0	0
2024.03.11	16:56:00	1.09238	1.09245	1.09227	1.09227	132	0	0
2024.03.11	16:57:00	1.09226	1.09235	1.09225	1.09235	121	0	0
2024.03.11	16:58:00	1.09234	1.09246	1.09233	1.09242	122	0	0
2024.03.11	16:59:00	1.09242	1.09246	1.09238	1.09244	99	0	0
2024.03.11	17:00:00	1.09244	1.09247	1.09226	1.09234	200	0	0
2024.03.11	17:01:00	1.09234	1.09234	1.09211	1.09214	158	0	0
2024.03.11	17:02:00	1.09214	1.09240	1.09211	1.09234	147	0	0
2024.03.11	17:03:00	1.09234	1.09237	1.09225	1.09231	95	0	0
2024.03.11	17:04:00	1.09232	1.09234	1.09227	1.09229	61	0	0
2024.03.11	17:05:00	1.09229	1.09234	1.09222	1.09232	71	0	0
2024.03.11	17:06:00	1.09231	1.09247	1.09229	1.09241	108	0	0
2024.03.11	17:07:00	1.09242	1.09242	1.09224	1.09225	78	0	0
2024.03.11	17:08:00	1.09225	1.09226	1.09206	1.09211	130	0	0
2024.03.11	17:09:00	1.09211	1.09226	1.09207	1.09224	161	0	0
2024.03.11	17:10:00	1.09222	1.09231	1.09220	1.09222	123	0	0
2024.03.11	17:11:00	1.09220	1.09227	1.09209	1.09214	105	0	0
2024.03.11	17:12:00	1.09214	1.09215	1.09205	1.09212	144	0	0
2024.03.11	17:13:00	1.09212	1.09215	1.09193	1.09197	119	0	0
2024.03.11	17:14:00	1.09196	1.09210	1.09194	1.09197	198	0	0
2024.03.11	17:15:00	1.09198	1.09208	1.09194	1.09202	171	0	0
2024.03.11	17:16:00	1.09202	1.09210	1.09190	1.09195	115	0	0
2024.03.11	17:17:00	1.09195	1.09209	1.09195	1.09207	119	0	0
2024.03.11	17:18:00	1.09207	1.09229	1.09206	1.09217	105	0	0
2024.03.11	17:19:00	1.09216	1.09218	1.09203	1.09203	100	0	0
2024.03.11	17:20:00	1.09203	1.09213	1.09200	1.09205	144	0	0
2024.03.11	17:21:00	1.09205	1.09220	1.09193	1.09211	145	0	0
2024.03.11	17:22:00	1.09211	1.09215	1.09208	1.09211	97	0	0
2024.03.11	17:23:00	1.09210	1.09210	1.09203	1.09208	80	0	0
2024.03.11	17:24:00	1.09208	1.09217	1.09202	1.09205	109	0	0
2024.03.11	17:25:00	1.09206	1.09213	1.09199	1.09201	119	0	0
2024.03.11	17:26:00	1.09202	1.09204	1.09200	1.09201	96	0	0
2024.03.11	17:27:00	1.09201	1.09203	1.09191	1.09194	142	0	0
2024.03.11	17:28:00	1.09195	1.09202	1.09192	1.09196	125	0	0
2024.03.11	17:29:00	1.09196	1.09200	1.09193	1.09197	131	0	0
2024.03.11	17:30:00	1.09197	1.09200	1.09170	1.09174	222	0	0
2024.03.11	17:31:00	1.09174	1.09181	1.09158	1.09161	188	0	0
2024.03.11	17:32:00	1.09163	1.09169	1.09151	1.09159	200	0	0
2024.03.11	17:33:00	1.09158	1.09178	1.09158	1.09174	104	0	0
2024.03.11	17:34:00	1.09174	1.09181	1.09159	1.09176	166	0	0
2024.03.11	17:35:00	1.09176	1.09192	1.09175	1.09188	189	0	0
2024.03.11	17:36:00	1.09189	1.09194	1.09179	1.09188	145	0	0
2024.03.11	17:37:00	1.09189	1.09191	1.09171	1.09175	133	0	0
2024.03.11	17:38:00	1.09175	1.09184	1.09172	1.09178	84	0	0
2024.03.11	17:39:00	1.09178	1.09178	1.09161	1.09163	120	0	0
2024.03.11	17:40:00	1.09162	1.09168	1.09150	1.09155	159	0	0
2024.03.11	17:41:00	1.09155	1.09167	1.09151	1.09158	131	0	0
2024.03.11	17:42:00	1.09158	1.09165	1.09155	1.09159	115	0	0
2024.03.11	17:43:00	1.09159	1.09161	1.09149	1.09151	93	0	0
2024.03.11	17:44:00	1.09151	1.09158	1.09144	1.09152	121	0	0
2024.03.11	17:45:00	1.09152	1.09162	1.09144	1.09144	187	0	0
2024.03.11	17:46:00	1.09144	1.09169	1.09144	1.09164	153	0	0
2024.03.11	17:47:00	1.09163	1.09182	1.09160	1.09178	181	0	0
2024.03.11	17:48:00	1.09178	1.09202	1.09176	1.09201	147	0	0
2024.03.11	17:49:00	1.09201	1.09209	1.09197	1.09205	196	0	0
2024.03.11	17:50:00	1.09203	1.09232	1.09203	1.09232	217	0	0
2024.03.11	17:51:00	1.09232	1.09242	1.09227	1.09241	173	0	0
2024.03.11	17:52:00	1.09240	1.09245	1.09231	1.09238	150	0	0
2024.03.11	17:53:00	1.09238	1.09242	1.09231	1.09236	151	0	0
2024.03.11	17:54:00	1.09238	1.09250	1.09236	1.09243	148	0	0
2024.03.11	17:55:00	1.09243	1.09257	1.09236	1.09252	178	0	0
2024.03.11	17:56:00	1.09253	1.09262	1.09246	1.09251	148	0	0
2024.03.11	17:57:00	1.09252	1.09278	1.09246	1.09267	192	0	0
2024.03.11	17:58:00	1.09269	1.09286	1.09264	1.09283	174	0	0
2024.03.11	17:59:00	1.09283	1.09289	1.09268	1.09271	207	0	0
2024.03.11	18:00:00	1.09271	1.09278	1.09265	1.09277	207	0	0
2024.03.11	18:01:00	1.09275	1.09279	1.09257	1.09258	187	0	0
2024.03.11	18:02:00	1.09256	1.09257	1.09234	1.09244	199	0	0
2024.03.11	18:03:00	1.09245	1.09247	1.09226	1.09232	190	0	0
2024.03.11	18:04:00	1.09232	1.09240	1.09228	1.09233	155	0	0
2024.03.11	18:05:00	1.09234	1.09249	1.09234	1.09245	85	0	0
2024.03.11	18:06:00	1.09245	1.09259	1.09238	1.09243	131	0	0
2024.03.11	18:07:00	1.09241	1.09255	1.09240	1.09251	115	0	0
2024.03.11	18:08:00	1.09253	1.09263	1.09246	1.09259	130	0	0
